"","Stream","Location","Season","Month","Year","DayOfYear","Date","Addition","MeanTemp","MaximumTemp","MinimumTemp","Difference","DOY"
"1261","Four Mile","Lower",2,"04","2015",108,2015-04-18,730,7.1936875,8.717,5.591,3.126,838
"1262","Four Mile","Lower",2,"04","2015",109,2015-04-19,730,7.05076041666667,8.668,5.462,3.206,839
"1263","Four Mile","Lower",2,"04","2015",110,2015-04-20,730,6.4210625,7.015,6.051,0.964,840
"1264","Four Mile","Lower",2,"04","2015",111,2015-04-21,730,7.13184375,8.369,6.357,2.012,841
"1265","Four Mile","Lower",2,"04","2015",112,2015-04-22,730,6.68601041666667,7.895,5.102,2.793,842
"1266","Four Mile","Lower",2,"04","2015",113,2015-04-23,730,5.68126041666667,6.737,4.766,1.971,843
"1267","Four Mile","Lower",2,"04","2015",114,2015-04-24,730,4.57298958333333,5.179,4.115,1.064,844
"1268","Four Mile","Lower",2,"04","2015",115,2015-04-25,730,4.86405208333333,6.484,3.089,3.395,845
"1269","Four Mile","Lower",2,"04","2015",116,2015-04-26,730,5.90039583333333,6.813,4.869,1.944,846
"1270","Four Mile","Lower",2,"04","2015",117,2015-04-27,730,6.694125,7.695,5.616,2.079,847
"1271","Four Mile","Lower",2,"04","2015",118,2015-04-28,730,7.39388541666667,9.509,5.668,3.841,848
"1272","Four Mile","Lower",2,"04","2015",119,2015-04-29,730,7.96220833333333,10.001,5.949,4.052,849
"1273","Four Mile","Lower",2,"04","2015",120,2015-04-30,730,8.23458333333333,9.46,7.116,2.344,850
"1274","Four Mile","Lower",2,"04","2016",92,2016-04-01,1095,9.79979166666667,11.248,8.593,2.655,1187
"1275","Four Mile","Lower",2,"04","2016",93,2016-04-02,1095,7.58775,9.188,6.255,2.933,1188
"1276","Four Mile","Lower",2,"04","2016",94,2016-04-03,1095,4.12695833333333,6.102,2.316,3.786,1189
"1277","Four Mile","Lower",2,"04","2016",95,2016-04-04,1095,1.08170833333333,2.155,0.329,1.826,1190
"1278","Four Mile","Lower",2,"04","2016",96,2016-04-05,1095,1.1925,2.637,0.079,2.558,1191
"1279","Four Mile","Lower",2,"04","2016",97,2016-04-06,1095,1.584,2.69,0.024,2.666,1192
"1280","Four Mile","Lower",2,"04","2016",98,2016-04-07,1095,4.371625,5.949,2.744,3.205,1193
"1281","Four Mile","Lower",2,"04","2016",99,2016-04-08,1095,4.84029166666667,5.36,3.801,1.559,1194
"1282","Four Mile","Lower",2,"04","2016",100,2016-04-09,1095,3.91166666666667,5.179,2.717,2.462,1195
"1283","Four Mile","Lower",2,"04","2016",101,2016-04-10,1095,3.55,4.947,2.209,2.738,1196
"1284","Four Mile","Lower",2,"04","2016",102,2016-04-11,1095,4.63933333333333,5.411,3.854,1.557,1197
"1285","Four Mile","Lower",2,"04","2016",103,2016-04-12,1095,5.953875,6.965,4.869,2.096,1198
"1286","Four Mile","Lower",2,"04","2016",104,2016-04-13,1095,5.04816666666667,6.889,3.433,3.456,1199
"1287","Four Mile","Lower",2,"04","2016",105,2016-04-14,1095,5.58770833333333,7.368,4.063,3.305,1200
"1288","Four Mile","Lower",2,"04","2016",106,2016-04-15,1095,5.69729166666667,7.77,3.801,3.969,1201
"1289","Four Mile","Lower",2,"04","2016",107,2016-04-16,1095,6.3295,8.344,4.506,3.838,1202
"1290","Four Mile","Lower",2,"04","2016",108,2016-04-17,1095,7.07545833333333,9.485,4.792,4.693,1203
"1291","Four Mile","Lower",2,"04","2016",109,2016-04-18,1095,8.71966666666667,11.102,6.484,4.618,1204
"1292","Four Mile","Lower",2,"04","2016",110,2016-04-19,1095,8.70116666666667,9.903,7.469,2.434,1205
"1293","Four Mile","Lower",2,"04","2016",111,2016-04-20,1095,7.340125,9.188,5.821,3.367,1206
"1294","Four Mile","Lower",2,"04","2016",112,2016-04-21,1095,7.90116666666667,10.541,5.36,5.181,1207
"1295","Four Mile","Lower",2,"04","2016",113,2016-04-22,1095,9.73583333333333,10.614,8.717,1.897,1208
"1296","Four Mile","Lower",2,"04","2016",114,2016-04-23,1095,10.2776666666667,11.832,8.344,3.488,1209
"1297","Four Mile","Lower",2,"04","2016",115,2016-04-24,1095,7.6995,9.435,6.128,3.307,1210
"1298","Four Mile","Lower",2,"04","2016",116,2016-04-25,1095,7.63095833333333,8.469,6.763,1.706,1211
"1299","Four Mile","Lower",2,"04","2016",117,2016-04-26,1095,6.97745833333333,7.895,6.23,1.665,1212
"1300","Four Mile","Lower",2,"04","2016",118,2016-04-27,1095,6.95116666666667,9.213,5.179,4.034,1213
"1301","Four Mile","Lower",2,"04","2016",119,2016-04-28,1095,7.20120833333333,9.238,5.128,4.11,1214
"1302","Four Mile","Lower",2,"04","2016",120,2016-04-29,1095,8.33633333333333,10.345,6.484,3.861,1215
"1303","Four Mile","Lower",2,"04","2016",121,2016-04-30,1095,9.403625,11.346,7.72,3.626,1216
"1304","Four Mile","Lower",2,"05","2015",121,2015-05-01,730,8.21820833333333,8.891,7.544,1.347,851
"1305","Four Mile","Lower",2,"05","2015",122,2015-05-02,730,8.77516666666667,11.321,6.509,4.812,852
"1306","Four Mile","Lower",2,"05","2015",123,2015-05-03,730,9.72744791666667,11.492,7.92,3.572,853
"1307","Four Mile","Lower",2,"05","2015",124,2015-05-04,730,11.01309375,13.546,8.618,4.928,854
"1308","Four Mile","Lower",2,"05","2015",125,2015-05-05,730,12.39903125,14.481,11.029,3.452,855
"1309","Four Mile","Lower",2,"05","2015",126,2015-05-06,730,11.7710729166667,13.882,9.977,3.905,856
"1310","Four Mile","Lower",2,"05","2015",127,2015-05-07,730,11.8701145833333,14.337,9.435,4.902,857
"1311","Four Mile","Lower",2,"05","2015",128,2015-05-08,730,12.70071875,15.151,10.761,4.39,858
"1312","Four Mile","Lower",2,"05","2015",129,2015-05-09,730,12.2630520833333,14.409,10.149,4.26,859
"1313","Four Mile","Lower",2,"05","2015",130,2015-05-10,730,14.23359375,15.963,12.558,3.405,860
"1314","Four Mile","Lower",2,"05","2015",131,2015-05-11,730,15.28815625,17.368,13.762,3.606,861
"1315","Four Mile","Lower",2,"05","2015",132,2015-05-12,730,14.8897083333333,16.296,13.81,2.486,862
"1316","Four Mile","Lower",2,"05","2015",133,2015-05-13,730,12.3866770833333,13.714,10.467,3.247,863
"1317","Four Mile","Lower",2,"05","2015",134,2015-05-14,730,10.3414479166667,12.001,8.543,3.458,864
"1318","Four Mile","Lower",2,"05","2015",135,2015-05-15,730,10.2430833333333,11.589,8.593,2.996,865
"1319","Four Mile","Lower",2,"05","2015",136,2015-05-16,730,11.9643333333333,13.329,10.785,2.544,866
"1320","Four Mile","Lower",2,"05","2015",137,2015-05-17,730,13.5468645833333,15.151,12.074,3.077,867
"1321","Four Mile","Lower",2,"05","2015",138,2015-05-18,730,13.8697708333333,14.721,12.944,1.777,868
"1322","Four Mile","Lower",2,"05","2015",139,2015-05-19,730,13.4636145833333,14.337,12.751,1.586,869
"1323","Four Mile","Lower",2,"05","2015",140,2015-05-20,730,11.6168541666667,13.497,9.928,3.569,870
"1324","Four Mile","Lower",2,"05","2015",141,2015-05-21,730,10.1004166666667,11.2,8.717,2.483,871
"1325","Four Mile","Lower",2,"05","2015",142,2015-05-22,730,11.0962083333333,12.171,10.222,1.949,872
"1326","Four Mile","Lower",2,"05","2015",143,2015-05-23,730,10.2242083333333,12.992,8.469,4.523,873
"1327","Four Mile","Lower",2,"05","2015",144,2015-05-24,730,10.4445208333333,12.413,8.17,4.243,874
"1328","Four Mile","Lower",2,"05","2015",145,2015-05-25,730,12.2053854166667,13.425,11.224,2.201,875
"1329","Four Mile","Lower",2,"05","2015",146,2015-05-26,730,14.3538333333333,15.772,13.04,2.732,876
"1330","Four Mile","Lower",2,"05","2015",147,2015-05-27,730,15.704375,17.296,14.218,3.078,877
"1331","Four Mile","Lower",2,"05","2015",148,2015-05-28,730,16.1214583333333,17.344,15.247,2.097,878
"1332","Four Mile","Lower",2,"05","2015",149,2015-05-29,730,15.1036666666667,16.225,13.762,2.463,879
"1333","Four Mile","Lower",2,"05","2015",150,2015-05-30,730,16.0538541666667,17.534,14.409,3.125,880
"1334","Four Mile","Lower",2,"05","2015",151,2015-05-31,730,14.94071875,16.749,12.727,4.022,881
"1335","Four Mile","Lower",2,"05","2016",122,2016-05-01,1095,8.46116666666667,9.188,7.745,1.443,1217
"1336","Four Mile","Lower",2,"05","2016",123,2016-05-02,1095,7.58354166666667,7.945,7.192,0.753,1218
"1337","Four Mile","Lower",2,"05","2016",124,2016-05-03,1095,7.88425,8.295,7.469,0.826,1219
"1338","Four Mile","Lower",2,"05","2016",125,2016-05-04,1095,7.91370833333333,8.045,7.569,0.476,1220
"1339","Four Mile","Lower",2,"05","2016",126,2016-05-05,1095,7.776125,8.419,7.167,1.252,1221
"1340","Four Mile","Lower",2,"05","2016",127,2016-05-06,1095,9.19670833333333,10.712,7.87,2.842,1222
"1341","Four Mile","Lower",2,"05","2016",128,2016-05-07,1095,9.186875,9.534,8.767,0.767000000000001,1223
"1342","Four Mile","Lower",2,"05","2016",129,2016-05-08,1095,9.429625,10.736,8.444,2.292,1224
"1343","Four Mile","Lower",2,"05","2016",130,2016-05-09,1095,8.77133333333333,10.541,7.645,2.896,1225
"1344","Four Mile","Lower",2,"05","2016",131,2016-05-10,1095,8.64566666666667,11.151,6.153,4.998,1226
"1345","Four Mile","Lower",2,"05","2016",132,2016-05-11,1095,10.0105416666667,12.509,7.67,4.839,1227
"1346","Four Mile","Lower",2,"05","2016",133,2016-05-12,1095,10.8387083333333,13.088,8.568,4.52,1228
"1347","Four Mile","Lower",2,"05","2016",134,2016-05-13,1095,11.1804166666667,11.832,10.247,1.585,1229
"1348","Four Mile","Lower",2,"05","2016",135,2016-05-14,1095,11.9259583333333,13.185,10.565,2.62,1230
"1349","Four Mile","Lower",2,"05","2016",136,2016-05-15,1095,9.99783333333333,11.88,8.344,3.536,1231
"1350","Four Mile","Lower",2,"05","2016",137,2016-05-16,1095,7.91141666666667,8.742,7.217,1.525,1232
"1351","Four Mile","Lower",2,"05","2016",138,2016-05-17,1095,9.02770833333333,10.614,7.318,3.296,1233
"1352","Four Mile","Lower",2,"05","2016",139,2016-05-18,1095,10.0650833333333,11.613,8.444,3.169,1234
"1353","Four Mile","Lower",2,"05","2016",140,2016-05-19,1095,10.731125,11.54,9.952,1.588,1235
"1354","Four Mile","Lower",2,"05","2016",141,2016-05-20,1095,10.9504166666667,12.34,9.632,2.708,1236
"1355","Four Mile","Lower",2,"05","2016",142,2016-05-21,1095,10.9148333333333,11.71,9.854,1.856,1237
"1356","Four Mile","Lower",2,"05","2016",143,2016-05-22,1095,11.407375,12.389,10.614,1.775,1238
"1357","Four Mile","Lower",2,"05","2016",144,2016-05-23,1095,12.0779166666667,13.329,10.638,2.691,1239
"1358","Four Mile","Lower",2,"05","2016",145,2016-05-24,1095,12.2765833333333,12.678,11.929,0.749000000000001,1240
"1359","Four Mile","Lower",2,"05","2016",146,2016-05-25,1095,12.9385,14.409,11.492,2.917,1241
"1360","Four Mile","Lower",2,"05","2016",147,2016-05-26,1095,13.9967083333333,15.342,12.654,2.688,1242
"1361","Four Mile","Lower",2,"05","2016",148,2016-05-27,1095,15.2117916666667,16.296,14.194,2.102,1243
"1362","Four Mile","Lower",2,"05","2016",149,2016-05-28,1095,16.1405833333333,17.296,15.031,2.265,1244
"1363","Four Mile","Lower",2,"05","2016",150,2016-05-29,1095,16.2331666666667,18.247,15.223,3.024,1245
"1364","Four Mile","Lower",2,"05","2016",151,2016-05-30,1095,15.1204166666667,15.986,14.29,1.696,1246
"1365","Four Mile","Lower",2,"05","2016",152,2016-05-31,1095,15.7900416666667,16.868,14.912,1.956,1247
"1366","Four Mile","Lower",2,"06","2015",152,2015-06-01,730,11.4806875,12.654,10.541,2.113,882
"1367","Four Mile","Lower",2,"06","2015",153,2015-06-02,730,10.4518020833333,10.736,10.222,0.514000000000001,883
"1368","Four Mile","Lower",2,"06","2015",154,2015-06-03,730,11.0955520833333,12.316,10.001,2.315,884
"1369","Four Mile","Lower",2,"06","2015",155,2015-06-04,730,11.69178125,12.389,11.175,1.214,885
"1370","Four Mile","Lower",2,"06","2015",156,2015-06-05,730,12.6269166666667,13.954,11.321,2.633,886
"1371","Four Mile","Lower",2,"06","2015",157,2015-06-06,730,13.4024583333333,14.266,12.171,2.095,887
"1372","Four Mile","Lower",2,"06","2015",158,2015-06-07,730,11.9584270833333,13.305,10.247,3.058,888
"1373","Four Mile","Lower",2,"06","2015",159,2015-06-08,730,13.0514270833333,14.002,12.219,1.783,889
"1374","Four Mile","Lower",2,"06","2015",160,2015-06-09,730,14.28784375,15.342,13.473,1.869,890
"1375","Four Mile","Lower",2,"06","2015",161,2015-06-10,730,14.6965625,15.819,13.497,2.322,891
"1376","Four Mile","Lower",2,"06","2015",162,2015-06-11,730,15.5983645833333,16.773,14.481,2.292,892
"1377","Four Mile","Lower",2,"06","2015",163,2015-06-12,730,15.4905833333333,16.558,14.337,2.221,893
"1378","Four Mile","Lower",2,"06","2015",164,2015-06-13,730,16.3689479166667,17.249,15.748,1.501,894
"1379","Four Mile","Lower",2,"06","2015",165,2015-06-14,730,15.793,16.773,14.721,2.052,895
"1380","Four Mile","Lower",2,"06","2015",166,2015-06-15,730,14.8580625,16.082,14.002,2.08,896
"1381","Four Mile","Lower",2,"06","2015",167,2015-06-16,730,14.0331875,14.505,13.618,0.887,897
"1382","Four Mile","Lower",2,"06","2015",168,2015-06-17,730,14.4624479166667,15.247,13.81,1.437,898
"1383","Four Mile","Lower",2,"06","2015",169,2015-06-18,730,14.4270729166667,15.223,13.497,1.726,899
"1384","Four Mile","Lower",2,"06","2015",170,2015-06-19,730,15.5475625,16.749,14.625,2.124,900
"1385","Four Mile","Lower",2,"06","2015",171,2015-06-20,730,14.0968854166667,14.888,12.896,1.992,901
"1386","Four Mile","Lower",2,"06","2016",153,2016-06-01,1095,15.1040833333333,16.32,13.714,2.606,1248
"1387","Four Mile","Lower",2,"06","2016",154,2016-06-02,1095,15.112,16.201,13.738,2.463,1249
"1388","Four Mile","Lower",2,"06","2016",155,2016-06-03,1095,15.0851666666667,15.605,14.625,0.98,1250
"1389","Four Mile","Lower",2,"06","2016",156,2016-06-04,1095,15.5633333333333,16.582,14.673,1.909,1251
"1390","Four Mile","Lower",2,"06","2016",157,2016-06-05,1095,14.9607916666667,15.247,14.673,0.574,1252
"1391","Four Mile","Lower",2,"06","2016",158,2016-06-06,1095,15.4012083333333,16.344,14.553,1.791,1253
"1392","Four Mile","Lower",2,"06","2016",159,2016-06-07,1095,14.989125,15.819,14.314,1.505,1254
"1393","Four Mile","Lower",2,"06","2016",160,2016-06-08,1095,13.7715416666667,14.409,12.92,1.489,1255
"1394","Four Mile","Lower",2,"06","2016",161,2016-06-09,1095,12.4799166666667,12.92,12.025,0.895,1256
"1395","Four Mile","Lower",2,"06","2016",162,2016-06-10,1095,12.193,13.257,10.932,2.325,1257
"1396","Four Mile","Lower",2,"06","2016",163,2016-06-11,1095,11.9989166666667,12.509,11.394,1.115,1258
"1397","Four Mile","Lower",2,"06","2016",164,2016-06-12,1095,12.425375,13.137,11.832,1.305,1259
"1398","Four Mile","Lower",2,"06","2016",165,2016-06-13,1095,12.3005833333333,13.185,11.443,1.742,1260
"1399","Four Mile","Lower",2,"06","2016",166,2016-06-14,1095,12.6688333333333,14.002,11.2,2.802,1261
"1400","Four Mile","Lower",2,"06","2016",167,2016-06-15,1095,14.249131147541,14.888,12.461,2.427,1262
"1401","Four Mile","Lower",2,"06","2016",168,2016-06-16,1095,14.6678854166667,15.819,13.522,2.297,1263
"1402","Four Mile","Lower",2,"06","2016",169,2016-06-17,1095,14.7140520833333,15.676,13.546,2.13,1264
"1403","Four Mile","Lower",2,"06","2016",170,2016-06-18,1095,14.73103125,15.915,13.281,2.634,1265
"1404","Four Mile","Lower",2,"06","2016",171,2016-06-19,1095,15.40834375,16.701,13.906,2.795,1266
"1405","Four Mile","Lower",3,"06","2015",172,2015-06-21,730,14.9912395833333,16.058,14.05,2.008,902
"1406","Four Mile","Lower",3,"06","2015",173,2015-06-22,730,16.20015625,17.201,15.247,1.954,903
"1407","Four Mile","Lower",3,"06","2015",174,2015-06-23,730,16.3745416666667,17.486,15.318,2.168,904
"1408","Four Mile","Lower",3,"06","2015",175,2015-06-24,730,16.223625,17.106,15.223,1.883,905
"1409","Four Mile","Lower",3,"06","2015",176,2015-06-25,730,15.6995833333333,16.606,14.625,1.981,906
"1410","Four Mile","Lower",3,"06","2015",177,2015-06-26,730,15.64303125,16.392,14.96,1.432,907
"1411","Four Mile","Lower",3,"06","2015",178,2015-06-27,730,14.5973541666667,15.199,13.81,1.389,908
"1412","Four Mile","Lower",3,"06","2015",179,2015-06-28,730,13.59496875,14.29,12.992,1.298,909
"1413","Four Mile","Lower",3,"06","2015",180,2015-06-29,730,13.4944375,14.29,12.654,1.636,910
"1414","Four Mile","Lower",3,"06","2015",181,2015-06-30,730,14.4112708333333,15.127,13.449,1.678,911
"1415","Four Mile","Lower",3,"06","2016",172,2016-06-20,1095,16.1530729166667,17.486,14.649,2.837,1267
"1416","Four Mile","Lower",3,"06","2016",173,2016-06-21,1095,16.60421875,17.51,15.342,2.168,1268
"1417","Four Mile","Lower",3,"06","2016",174,2016-06-22,1095,14.5097083333333,15.318,13.642,1.676,1269
"1418","Four Mile","Lower",3,"06","2016",175,2016-06-23,1095,14.2523541666667,15.605,12.751,2.854,1270
"1419","Four Mile","Lower",3,"06","2016",176,2016-06-24,1095,14.62053125,15.963,13.185,2.778,1271
"1420","Four Mile","Lower",3,"06","2016",177,2016-06-25,1095,15.32034375,16.677,13.882,2.795,1272
"1421","Four Mile","Lower",3,"06","2016",178,2016-06-26,1095,16.0366458333333,17.368,14.577,2.791,1273
"1422","Four Mile","Lower",3,"06","2016",179,2016-06-27,1095,16.5843125,17.201,15.676,1.525,1274
"1423","Four Mile","Lower",3,"06","2016",180,2016-06-28,1095,17.16940625,17.891,16.654,1.237,1275
"1424","Four Mile","Lower",3,"06","2016",181,2016-06-29,1095,17.4900833333333,18.271,16.892,1.379,1276
"1425","Four Mile","Lower",3,"06","2016",182,2016-06-30,1095,16.90859375,17.986,15.819,2.167,1277
"1426","Four Mile","Lower",3,"07","2015",182,2015-07-01,730,15.5009479166667,16.344,14.864,1.48,912
"1427","Four Mile","Lower",3,"07","2015",183,2015-07-02,730,15.1710104166667,15.867,14.385,1.482,913
"1428","Four Mile","Lower",3,"07","2015",184,2015-07-03,730,14.7202083333333,15.772,13.522,2.25,914
"1429","Four Mile","Lower",3,"07","2015",185,2015-07-04,730,14.1721458333333,14.697,13.69,1.007,915
"1430","Four Mile","Lower",3,"07","2015",186,2015-07-05,730,14.9225625,16.201,13.762,2.439,916
"1431","Four Mile","Lower",3,"07","2015",187,2015-07-06,730,15.7910625,16.987,14.529,2.458,917
"1432","Four Mile","Lower",3,"07","2015",188,2015-07-07,730,16.9604375,18.176,16.058,2.118,918
"1433","Four Mile","Lower",3,"07","2015",189,2015-07-08,730,17.2665625,17.891,16.439,1.452,919
"1434","Four Mile","Lower",3,"07","2015",190,2015-07-09,730,16.05071875,16.82,15.294,1.526,920
"1435","Four Mile","Lower",3,"07","2015",191,2015-07-10,730,16.77671875,17.51,16.296,1.214,921
"1436","Four Mile","Lower",3,"07","2015",192,2015-07-11,730,16.3050520833333,17.391,15.055,2.336,922
"1437","Four Mile","Lower",3,"07","2015",193,2015-07-12,730,16.7129791666667,17.867,15.533,2.334,923
"1438","Four Mile","Lower",3,"07","2015",194,2015-07-13,730,17.3863854166667,18.319,16.439,1.88,924
"1439","Four Mile","Lower",3,"07","2015",195,2015-07-14,730,17.519375,18.01,16.963,1.047,925
"1440","Four Mile","Lower",3,"07","2015",196,2015-07-15,730,17.6080208333333,18.485,16.558,1.927,926
"1441","Four Mile","Lower",3,"07","2015",197,2015-07-16,730,15.6370416666667,16.487,14.792,1.695,927
"1442","Four Mile","Lower",3,"07","2015",198,2015-07-17,730,15.279,16.463,13.81,2.653,928
"1443","Four Mile","Lower",3,"07","2015",199,2015-07-18,730,16.5741979166667,17.249,16.01,1.239,929
"1444","Four Mile","Lower",3,"07","2015",200,2015-07-19,730,17.8333854166667,19.056,16.892,2.164,930
"1445","Four Mile","Lower",3,"07","2015",201,2015-07-20,730,18.5853645833333,19.532,17.748,1.784,931
"1446","Four Mile","Lower",3,"07","2015",202,2015-07-21,730,18.3284270833333,19.341,17.391,1.95,932
"1447","Four Mile","Lower",3,"07","2015",203,2015-07-22,730,17.5170729166667,18.295,16.606,1.689,933
"1448","Four Mile","Lower",3,"07","2015",204,2015-07-23,730,16.7299270833333,17.415,15.724,1.691,934
"1449","Four Mile","Lower",3,"07","2015",205,2015-07-24,730,16.3161145833333,17.225,15.199,2.026,935
"1450","Four Mile","Lower",3,"07","2015",206,2015-07-25,730,16.4248645833333,17.249,15.342,1.907,936
"1451","Four Mile","Lower",3,"07","2015",207,2015-07-26,730,17.3329166666667,18.176,16.63,1.546,937
"1452","Four Mile","Lower",3,"07","2015",208,2015-07-27,730,17.8165833333333,18.723,16.939,1.784,938
"1453","Four Mile","Lower",3,"07","2015",209,2015-07-28,730,18.3649166666667,19.318,17.344,1.974,939
"1454","Four Mile","Lower",3,"07","2015",210,2015-07-29,730,18.9559375,20.031,17.915,2.116,940
"1455","Four Mile","Lower",3,"07","2015",211,2015-07-30,730,19.1754166666667,20.174,18.271,1.903,941
"1456","Four Mile","Lower",3,"07","2015",212,2015-07-31,730,18.8659791666667,19.722,18.105,1.617,942
"1457","Four Mile","Lower",3,"07","2016",183,2016-07-01,1095,16.7885520833333,17.915,15.414,2.501,1278
"1458","Four Mile","Lower",3,"07","2016",184,2016-07-02,1095,16.5727708333333,17.415,15.557,1.858,1279
"1459","Four Mile","Lower",3,"07","2016",185,2016-07-03,1095,15.58525,16.82,14.242,2.578,1280
"1460","Four Mile","Lower",3,"07","2016",186,2016-07-04,1095,16.0914791666667,17.344,14.721,2.623,1281
"1461","Four Mile","Lower",3,"07","2016",187,2016-07-05,1095,17.2374895833333,18.105,16.487,1.618,1282
"1462","Four Mile","Lower",3,"07","2016",188,2016-07-06,1095,17.753125,18.818,16.606,2.212,1283
"1463","Four Mile","Lower",3,"07","2016",189,2016-07-07,1095,18.3213125,19.08,17.582,1.498,1284
"1464","Four Mile","Lower",3,"07","2016",190,2016-07-08,1095,18.4616458333333,18.913,18.057,0.856000000000002,1285
"1465","Four Mile","Lower",3,"07","2016",191,2016-07-09,1095,16.7314479166667,18.01,15.963,2.047,1286
"1466","Four Mile","Lower",3,"07","2016",192,2016-07-10,1095,15.9215,16.272,15.557,0.714999999999998,1287
"1467","Four Mile","Lower",3,"07","2016",193,2016-07-11,1095,16.1007291666667,17.011,15.247,1.764,1288
